"RowIDs","Age_Group","License_Holders","JURISDICTION","GENDER","YEAR","Total"
"Row0","16-19",136254,"NSW","Female",2010,2315322
"Row0","20-24",186532,"NSW","Female",2010,2315322
"Row0","25-29",208155,"NSW","Female",2010,2315322
"Row0","30-39",457993,"NSW","Female",2010,2315322
"Row0","40-49",456544,"NSW","Female",2010,2315322
"Row0","50-59",400051,"NSW","Female",2010,2315322
"Row0","60-69",283479,"NSW","Female",2010,2315322
"Row0","70-79",139556,"NSW","Female",2010,2315322
"Row0","80+",46758,"NSW","Female",2010,2315322
"Row1","16-19",137008,"NSW","Female",2011,2369737
"Row1","20-24",193069,"NSW","Female",2011,2369737
"Row1","25-29",212912,"NSW","Female",2011,2369737
"Row1","30-39",460906,"NSW","Female",2011,2369737
"Row1","40-49",463234,"NSW","Female",2011,2369737
"Row1","50-59",410543,"NSW","Female",2011,2369737
"Row1","60-69",296446,"NSW","Female",2011,2369737
"Row1","70-79",144943,"NSW","Female",2011,2369737
"Row1","80+",50676,"NSW","Female",2011,2369737
"Row2","16-19",137689,"NSW","Female",2012,2418398
"Row2","20-24",197443,"NSW","Female",2012,2418398
"Row2","25-29",215084,"NSW","Female",2012,2418398
"Row2","30-39",461701,"NSW","Female",2012,2418398
"Row2","40-49",469189,"NSW","Female",2012,2418398
"Row2","50-59",421116,"NSW","Female",2012,2418398
"Row2","60-69",309668,"NSW","Female",2012,2418398
"Row2","70-79",152765,"NSW","Female",2012,2418398
"Row2","80+",53743,"NSW","Female",2012,2418398
"Row3","16-19",139198,"NSW","Female",2013,2460091
"Row3","20-24",198294,"NSW","Female",2013,2460091
"Row3","25-29",214947,"NSW","Female",2013,2460091
"Row3","30-39",465003,"NSW","Female",2013,2460091
"Row3","40-49",472387,"NSW","Female",2013,2460091
"Row3","50-59",430366,"NSW","Female",2013,2460091
"Row3","60-69",323208,"NSW","Female",2013,2460091
"Row3","70-79",160449,"NSW","Female",2013,2460091
"Row3","80+",56239,"NSW","Female",2013,2460091
"Row4","16-19",140367,"NSW","Female",2014,2504739
"Row4","20-24",199350,"NSW","Female",2014,2504739
"Row4","25-29",216933,"NSW","Female",2014,2504739
"Row4","30-39",471747,"NSW","Female",2014,2504739
"Row4","40-49",475479,"NSW","Female",2014,2504739
"Row4","50-59",438574,"NSW","Female",2014,2504739
"Row4","60-69",333489,"NSW","Female",2014,2504739
"Row4","70-79",170423,"NSW","Female",2014,2504739
"Row4","80+",58377,"NSW","Female",2014,2504739
"Row5","16-19",141662,"NSW","Female",2015,2557718
"Row5","20-24",201665,"NSW","Female",2015,2557718
"Row5","25-29",221972,"NSW","Female",2015,2557718
"Row5","30-39",481869,"NSW","Female",2015,2557718
"Row5","40-49",481264,"NSW","Female",2015,2557718
"Row5","50-59",444563,"NSW","Female",2015,2557718
"Row5","60-69",343801,"NSW","Female",2015,2557718
"Row5","70-79",180209,"NSW","Female",2015,2557718
"Row5","80+",60713,"NSW","Female",2015,2557718
"Row6","16-19",143365,"NSW","Female",2016,2605565
"Row6","20-24",201936,"NSW","Female",2016,2605565
"Row6","25-29",226743,"NSW","Female",2016,2605565
"Row6","30-39",491897,"NSW","Female",2016,2605565
"Row6","40-49",485894,"NSW","Female",2016,2605565
"Row6","50-59",447972,"NSW","Female",2016,2605565
"Row6","60-69",354081,"NSW","Female",2016,2605565
"Row6","70-79",189642,"NSW","Female",2016,2605565
"Row6","80+",64035,"NSW","Female",2016,2605565
"Row7","16-19",144158,"NSW","Female",2017,2657267
"Row7","20-24",203730,"NSW","Female",2017,2657267
"Row7","25-29",231063,"NSW","Female",2017,2657267
"Row7","30-39",504518,"NSW","Female",2017,2657267
"Row7","40-49",489871,"NSW","Female",2017,2657267
"Row7","50-59",450863,"NSW","Female",2017,2657267
"Row7","60-69",360249,"NSW","Female",2017,2657267
"Row7","70-79",205145,"NSW","Female",2017,2657267
"Row7","80+",67670,"NSW","Female",2017,2657267
"Row8","16-19",146703,"NSW","Female",2018,2703930
"Row8","20-24",204585,"NSW","Female",2018,2703930
"Row8","25-29",233564,"NSW","Female",2018,2703930
"Row8","30-39",515560,"NSW","Female",2018,2703930
"Row8","40-49",493287,"NSW","Female",2018,2703930
"Row8","50-59",452663,"NSW","Female",2018,2703930
"Row8","60-69",368437,"NSW","Female",2018,2703930
"Row8","70-79",217945,"NSW","Female",2018,2703930
"Row8","80+",71186,"NSW","Female",2018,2703930
"Row9","16-19",146100,"NSW","Female",2019,2741799
"Row9","20-24",204934,"NSW","Female",2019,2741799
"Row9","25-29",235004,"NSW","Female",2019,2741799
"Row9","30-39",525714,"NSW","Female",2019,2741799
"Row9","40-49",494383,"NSW","Female",2019,2741799
"Row9","50-59",455762,"NSW","Female",2019,2741799
"Row9","60-69",376230,"NSW","Female",2019,2741799
"Row9","70-79",228831,"NSW","Female",2019,2741799
"Row9","80+",74841,"NSW","Female",2019,2741799
"Row10","16-19",145362,"NSW","Female",2020,2761683
"Row10","20-24",205146,"NSW","Female",2020,2761683
"Row10","25-29",234777,"NSW","Female",2020,2761683
"Row10","30-39",532347,"NSW","Female",2020,2761683
"Row10","40-49",495704,"NSW","Female",2020,2761683
"Row10","50-59",457434,"NSW","Female",2020,2761683
"Row10","60-69",380069,"NSW","Female",2020,2761683
"Row10","70-79",234621,"NSW","Female",2020,2761683
"Row10","80+",76223,"NSW","Female",2020,2761683
"Row11","16-19",148692,"NSW","Female",2021,2832283
"Row11","20-24",209726,"NSW","Female",2021,2832283
"Row11","25-29",237919,"NSW","Female",2021,2832283
"Row11","30-39",547953,"NSW","Female",2021,2832283
"Row11","40-49",500041,"NSW","Female",2021,2832283
"Row11","50-59",463169,"NSW","Female",2021,2832283
"Row11","60-69",392804,"NSW","Female",2021,2832283
"Row11","70-79",250226,"NSW","Female",2021,2832283
"Row11","80+",81753,"NSW","Female",2021,2832283
"Row12","16-19",150262,"NSW","Female",2022,2908461
"Row12","20-24",210957,"NSW","Female",2022,2908461
"Row12","25-29",238305,"NSW","Female",2022,2908461
"Row12","30-39",553612,"NSW","Female",2022,2908461
"Row12","40-49",505578,"NSW","Female",2022,2908461
"Row12","50-59",470636,"NSW","Female",2022,2908461
"Row12","60-69",405012,"NSW","Female",2022,2908461
"Row12","70-79",270862,"NSW","Female",2022,2908461
"Row12","80+",103237,"NSW","Female",2022,2908461
"Row13","16-19",155276,"NSW","Female",2023,2952159
"Row13","20-24",212868,"NSW","Female",2023,2952159
"Row13","25-29",240555,"NSW","Female",2023,2952159
"Row13","30-39",558605,"NSW","Female",2023,2952159
"Row13","40-49",512166,"NSW","Female",2023,2952159
"Row13","50-59",473053,"NSW","Female",2023,2952159
"Row13","60-69",411616,"NSW","Female",2023,2952159
"Row13","70-79",279774,"NSW","Female",2023,2952159
"Row13","80+",108246,"NSW","Female",2023,2952159
"Row14","16-19",161512,"NSW","Female",2024,3009242
"Row14","20-24",215936,"NSW","Female",2024,3009242
"Row14","25-29",245605,"NSW","Female",2024,3009242
"Row14","30-39",564586,"NSW","Female",2024,3009242
"Row14","40-49",521052,"NSW","Female",2024,3009242
"Row14","50-59",476210,"NSW","Female",2024,3009242
"Row14","60-69",419205,"NSW","Female",2024,3009242
"Row14","70-79",288559,"NSW","Female",2024,3009242
"Row14","80+",116577,"NSW","Female",2024,3009242
"Row15","16-19",144248,"NSW","Male",2010,2476168
"Row15","20-24",191066,"NSW","Male",2010,2476168
"Row15","25-29",210538,"NSW","Male",2010,2476168
"Row15","30-39",461910,"NSW","Male",2010,2476168
"Row15","40-49",472941,"NSW","Male",2010,2476168
"Row15","50-59",427968,"NSW","Male",2010,2476168
"Row15","60-69",325847,"NSW","Male",2010,2476168
"Row15","70-79",174314,"NSW","Male",2010,2476168
"Row15","80+",67336,"NSW","Male",2010,2476168
"Row16","16-19",144838,"NSW","Male",2011,2523951
"Row16","20-24",197014,"NSW","Male",2011,2523951
"Row16","25-29",214158,"NSW","Male",2011,2523951
"Row16","30-39",465444,"NSW","Male",2011,2523951
"Row16","40-49",477713,"NSW","Male",2011,2523951
"Row16","50-59",436375,"NSW","Male",2011,2523951
"Row16","60-69",337695,"NSW","Male",2011,2523951
"Row16","70-79",179275,"NSW","Male",2011,2523951
"Row16","80+",71439,"NSW","Male",2011,2523951
"Row17","16-19",144815,"NSW","Male",2012,2566575
"Row17","20-24",201827,"NSW","Male",2012,2566575
"Row17","25-29",215802,"NSW","Male",2012,2566575
"Row17","30-39",466699,"NSW","Male",2012,2566575
"Row17","40-49",481561,"NSW","Male",2012,2566575
"Row17","50-59",446717,"NSW","Male",2012,2566575
"Row17","60-69",348551,"NSW","Male",2012,2566575
"Row17","70-79",186071,"NSW","Male",2012,2566575
"Row17","80+",74532,"NSW","Male",2012,2566575
"Row18","16-19",144415,"NSW","Male",2013,2600671
"Row18","20-24",202781,"NSW","Male",2013,2600671
"Row18","25-29",215411,"NSW","Male",2013,2600671
"Row18","30-39",470168,"NSW","Male",2013,2600671
"Row18","40-49",482750,"NSW","Male",2013,2600671
"Row18","50-59",455140,"NSW","Male",2013,2600671
"Row18","60-69",360292,"NSW","Male",2013,2600671
"Row18","70-79",192797,"NSW","Male",2013,2600671
"Row18","80+",76917,"NSW","Male",2013,2600671
"Row19","16-19",144666,"NSW","Male",2014,2637657
"Row19","20-24",202942,"NSW","Male",2014,2637657
"Row19","25-29",217932,"NSW","Male",2014,2637657
"Row19","30-39",476857,"NSW","Male",2014,2637657
"Row19","40-49",483801,"NSW","Male",2014,2637657
"Row19","50-59",462110,"NSW","Male",2014,2637657
"Row19","60-69",368163,"NSW","Male",2014,2637657
"Row19","70-79",202195,"NSW","Male",2014,2637657
"Row19","80+",78991,"NSW","Male",2014,2637657
"Row20","16-19",145142,"NSW","Male",2015,2687996
"Row20","20-24",205116,"NSW","Male",2015,2687996
"Row20","25-29",223392,"NSW","Male",2015,2687996
"Row20","30-39",488552,"NSW","Male",2015,2687996
"Row20","40-49",489526,"NSW","Male",2015,2687996
"Row20","50-59",467314,"NSW","Male",2015,2687996
"Row20","60-69",376425,"NSW","Male",2015,2687996
"Row20","70-79",211174,"NSW","Male",2015,2687996
"Row20","80+",81355,"NSW","Male",2015,2687996
"Row21","16-19",146098,"NSW","Male",2016,2732304
"Row21","20-24",206049,"NSW","Male",2016,2732304
"Row21","25-29",228090,"NSW","Male",2016,2732304
"Row21","30-39",500233,"NSW","Male",2016,2732304
"Row21","40-49",492494,"NSW","Male",2016,2732304
"Row21","50-59",469627,"NSW","Male",2016,2732304
"Row21","60-69",384945,"NSW","Male",2016,2732304
"Row21","70-79",220383,"NSW","Male",2016,2732304
"Row21","80+",84385,"NSW","Male",2016,2732304
"Row22","16-19",147304,"NSW","Male",2017,2782328
"Row22","20-24",207878,"NSW","Male",2017,2782328
"Row22","25-29",233721,"NSW","Male",2017,2782328
"Row22","30-39",513477,"NSW","Male",2017,2782328
"Row22","40-49",496518,"NSW","Male",2017,2782328
"Row22","50-59",471420,"NSW","Male",2017,2782328
"Row22","60-69",388287,"NSW","Male",2017,2782328
"Row22","70-79",235740,"NSW","Male",2017,2782328
"Row22","80+",87983,"NSW","Male",2017,2782328
"Row23","16-19",149144,"NSW","Male",2018,2825118
"Row23","20-24",209002,"NSW","Male",2018,2825118
"Row23","25-29",237852,"NSW","Male",2018,2825118
"Row23","30-39",524602,"NSW","Male",2018,2825118
"Row23","40-49",500347,"NSW","Male",2018,2825118
"Row23","50-59",471429,"NSW","Male",2018,2825118
"Row23","60-69",393167,"NSW","Male",2018,2825118
"Row23","70-79",248106,"NSW","Male",2018,2825118
"Row23","80+",91469,"NSW","Male",2018,2825118
"Row24","16-19",149146,"NSW","Male",2019,2864215
"Row24","20-24",211456,"NSW","Male",2019,2864215
"Row24","25-29",241483,"NSW","Male",2019,2864215
"Row24","30-39",534957,"NSW","Male",2019,2864215
"Row24","40-49",503105,"NSW","Male",2019,2864215
"Row24","50-59",472224,"NSW","Male",2019,2864215
"Row24","60-69",398954,"NSW","Male",2019,2864215
"Row24","70-79",258102,"NSW","Male",2019,2864215
"Row24","80+",94788,"NSW","Male",2019,2864215
"Row25","16-19",149594,"NSW","Male",2020,2886489
"Row25","20-24",212151,"NSW","Male",2020,2886489
"Row25","25-29",243677,"NSW","Male",2020,2886489
"Row25","30-39",541750,"NSW","Male",2020,2886489
"Row25","40-49",505083,"NSW","Male",2020,2886489
"Row25","50-59",473756,"NSW","Male",2020,2886489
"Row25","60-69",401424,"NSW","Male",2020,2886489
"Row25","70-79",262687,"NSW","Male",2020,2886489
"Row25","80+",96367,"NSW","Male",2020,2886489
"Row26","16-19",153123,"NSW","Male",2021,2943421
"Row26","20-24",216686,"NSW","Male",2021,2943421
"Row26","25-29",245600,"NSW","Male",2021,2943421
"Row26","30-39",551680,"NSW","Male",2021,2943421
"Row26","40-49",510624,"NSW","Male",2021,2943421
"Row26","50-59",476125,"NSW","Male",2021,2943421
"Row26","60-69",410908,"NSW","Male",2021,2943421
"Row26","70-79",276285,"NSW","Male",2021,2943421
"Row26","80+",102390,"NSW","Male",2021,2943421
"Row27","16-19",157645,"NSW","Male",2022,3051551
"Row27","20-24",221653,"NSW","Male",2022,3051551
"Row27","25-29",250350,"NSW","Male",2022,3051551
"Row27","30-39",562177,"NSW","Male",2022,3051551
"Row27","40-49",520646,"NSW","Male",2022,3051551
"Row27","50-59",484585,"NSW","Male",2022,3051551
"Row27","60-69",425643,"NSW","Male",2022,3051551
"Row27","70-79",298886,"NSW","Male",2022,3051551
"Row27","80+",129966,"NSW","Male",2022,3051551
"Row28","16-19",165089,"NSW","Male",2023,3087998
"Row28","20-24",227016,"NSW","Male",2023,3087998
"Row28","25-29",254410,"NSW","Male",2023,3087998
"Row28","30-39",567796,"NSW","Male",2023,3087998
"Row28","40-49",527996,"NSW","Male",2023,3087998
"Row28","50-59",484962,"NSW","Male",2023,3087998
"Row28","60-69",430051,"NSW","Male",2023,3087998
"Row28","70-79",302444,"NSW","Male",2023,3087998
"Row28","80+",128234,"NSW","Male",2023,3087998
"Row29","16-19",172182,"NSW","Male",2024,3156984
"Row29","20-24",236109,"NSW","Male",2024,3156984
"Row29","25-29",263885,"NSW","Male",2024,3156984
"Row29","30-39",577743,"NSW","Male",2024,3156984
"Row29","40-49",538377,"NSW","Male",2024,3156984
"Row29","50-59",486454,"NSW","Male",2024,3156984
"Row29","60-69",437167,"NSW","Male",2024,3156984
"Row29","70-79",309618,"NSW","Male",2024,3156984
"Row29","80+",135449,"NSW","Male",2024,3156984
"Row30","16-19",280502,"NSW","Persons",2010,4791490
"Row30","20-24",377598,"NSW","Persons",2010,4791490
"Row30","25-29",418693,"NSW","Persons",2010,4791490
"Row30","30-39",919903,"NSW","Persons",2010,4791490
"Row30","40-49",929485,"NSW","Persons",2010,4791490
"Row30","50-59",828019,"NSW","Persons",2010,4791490
"Row30","60-69",609326,"NSW","Persons",2010,4791490
"Row30","70-79",313870,"NSW","Persons",2010,4791490
"Row30","80+",114094,"NSW","Persons",2010,4791490
"Row31","16-19",281846,"NSW","Persons",2011,4893688
"Row31","20-24",390083,"NSW","Persons",2011,4893688
"Row31","25-29",427070,"NSW","Persons",2011,4893688
"Row31","30-39",926350,"NSW","Persons",2011,4893688
"Row31","40-49",940947,"NSW","Persons",2011,4893688
"Row31","50-59",846918,"NSW","Persons",2011,4893688
"Row31","60-69",634141,"NSW","Persons",2011,4893688
"Row31","70-79",324218,"NSW","Persons",2011,4893688
"Row31","80+",122115,"NSW","Persons",2011,4893688
"Row32","16-19",282504,"NSW","Persons",2012,4984973
"Row32","20-24",399270,"NSW","Persons",2012,4984973
"Row32","25-29",430886,"NSW","Persons",2012,4984973
"Row32","30-39",928400,"NSW","Persons",2012,4984973
"Row32","40-49",950750,"NSW","Persons",2012,4984973
"Row32","50-59",867833,"NSW","Persons",2012,4984973
"Row32","60-69",658219,"NSW","Persons",2012,4984973
"Row32","70-79",338836,"NSW","Persons",2012,4984973
"Row32","80+",128275,"NSW","Persons",2012,4984973
"Row33","16-19",283613,"NSW","Persons",2013,5060762
"Row33","20-24",401075,"NSW","Persons",2013,5060762
"Row33","25-29",430358,"NSW","Persons",2013,5060762
"Row33","30-39",935171,"NSW","Persons",2013,5060762
"Row33","40-49",955137,"NSW","Persons",2013,5060762
"Row33","50-59",885506,"NSW","Persons",2013,5060762
"Row33","60-69",683500,"NSW","Persons",2013,5060762
"Row33","70-79",353246,"NSW","Persons",2013,5060762
"Row33","80+",133156,"NSW","Persons",2013,5060762
"Row34","16-19",285033,"NSW","Persons",2014,5142396
"Row34","20-24",402292,"NSW","Persons",2014,5142396
"Row34","25-29",434865,"NSW","Persons",2014,5142396
"Row34","30-39",948604,"NSW","Persons",2014,5142396
"Row34","40-49",959280,"NSW","Persons",2014,5142396
"Row34","50-59",900684,"NSW","Persons",2014,5142396
"Row34","60-69",701652,"NSW","Persons",2014,5142396
"Row34","70-79",372618,"NSW","Persons",2014,5142396
"Row34","80+",137368,"NSW","Persons",2014,5142396
"Row35","16-19",286804,"NSW","Persons",2015,5245755
"Row35","20-24",406781,"NSW","Persons",2015,5245755
"Row35","25-29",445364,"NSW","Persons",2015,5245755
"Row35","30-39",970421,"NSW","Persons",2015,5245755
"Row35","40-49",970801,"NSW","Persons",2015,5245755
"Row35","50-59",911892,"NSW","Persons",2015,5245755
"Row35","60-69",720235,"NSW","Persons",2015,5245755
"Row35","70-79",391388,"NSW","Persons",2015,5245755
"Row35","80+",142069,"NSW","Persons",2015,5245755
"Row36","16-19",289463,"NSW","Persons",2016,5337947
"Row36","20-24",407985,"NSW","Persons",2016,5337947
"Row36","25-29",454833,"NSW","Persons",2016,5337947
"Row36","30-39",992130,"NSW","Persons",2016,5337947
"Row36","40-49",978408,"NSW","Persons",2016,5337947
"Row36","50-59",917622,"NSW","Persons",2016,5337947
"Row36","60-69",739051,"NSW","Persons",2016,5337947
"Row36","70-79",410034,"NSW","Persons",2016,5337947
"Row36","80+",148421,"NSW","Persons",2016,5337947
"Row37","16-19",291462,"NSW","Persons",2017,5439711
"Row37","20-24",411608,"NSW","Persons",2017,5439711
"Row37","25-29",464784,"NSW","Persons",2017,5439711
"Row37","30-39",1017995,"NSW","Persons",2017,5439711
"Row37","40-49",986418,"NSW","Persons",2017,5439711
"Row37","50-59",922331,"NSW","Persons",2017,5439711
"Row37","60-69",748559,"NSW","Persons",2017,5439711
"Row37","70-79",440900,"NSW","Persons",2017,5439711
"Row37","80+",155654,"NSW","Persons",2017,5439711
"Row38","16-19",295847,"NSW","Persons",2018,5529185
"Row38","20-24",413587,"NSW","Persons",2018,5529185
"Row38","25-29",471416,"NSW","Persons",2018,5529185
"Row38","30-39",1040162,"NSW","Persons",2018,5529185
"Row38","40-49",993656,"NSW","Persons",2018,5529185
"Row38","50-59",924156,"NSW","Persons",2018,5529185
"Row38","60-69",761634,"NSW","Persons",2018,5529185
"Row38","70-79",466067,"NSW","Persons",2018,5529185
"Row38","80+",162660,"NSW","Persons",2018,5529185
"Row39","16-19",295246,"NSW","Persons",2019,5606175
"Row39","20-24",416390,"NSW","Persons",2019,5606175
"Row39","25-29",476487,"NSW","Persons",2019,5606175
"Row39","30-39",1060671,"NSW","Persons",2019,5606175
"Row39","40-49",997503,"NSW","Persons",2019,5606175
"Row39","50-59",928063,"NSW","Persons",2019,5606175
"Row39","60-69",775230,"NSW","Persons",2019,5606175
"Row39","70-79",486952,"NSW","Persons",2019,5606175
"Row39","80+",169633,"NSW","Persons",2019,5606175
"Row40","16-19",294956,"NSW","Persons",2020,5648327
"Row40","20-24",417297,"NSW","Persons",2020,5648327
"Row40","25-29",478454,"NSW","Persons",2020,5648327
"Row40","30-39",1074097,"NSW","Persons",2020,5648327
"Row40","40-49",1000800,"NSW","Persons",2020,5648327
"Row40","50-59",931260,"NSW","Persons",2020,5648327
"Row40","60-69",781544,"NSW","Persons",2020,5648327
"Row40","70-79",497326,"NSW","Persons",2020,5648327
"Row40","80+",172593,"NSW","Persons",2020,5648327
"Row41","16-19",301815,"NSW","Persons",2021,5775889
"Row41","20-24",426412,"NSW","Persons",2021,5775889
"Row41","25-29",483519,"NSW","Persons",2021,5775889
"Row41","30-39",1099633,"NSW","Persons",2021,5775889
"Row41","40-49",1010670,"NSW","Persons",2021,5775889
"Row41","50-59",939385,"NSW","Persons",2021,5775889
"Row41","60-69",803775,"NSW","Persons",2021,5775889
"Row41","70-79",526533,"NSW","Persons",2021,5775889
"Row41","80+",184147,"NSW","Persons",2021,5775889
"Row42","16-19",307908,"NSW","Persons",2022,5960216
"Row42","20-24",432610,"NSW","Persons",2022,5960216
"Row42","25-29",488658,"NSW","Persons",2022,5960216
"Row42","30-39",1115792,"NSW","Persons",2022,5960216
"Row42","40-49",1026229,"NSW","Persons",2022,5960216
"Row42","50-59",955302,"NSW","Persons",2022,5960216
"Row42","60-69",830732,"NSW","Persons",2022,5960216
"Row42","70-79",569775,"NSW","Persons",2022,5960216
"Row42","80+",233210,"NSW","Persons",2022,5960216
"Row43","16-19",320366,"NSW","Persons",2023,6040358
"Row43","20-24",439886,"NSW","Persons",2023,6040358
"Row43","25-29",494966,"NSW","Persons",2023,6040358
"Row43","30-39",1126407,"NSW","Persons",2023,6040358
"Row43","40-49",1040169,"NSW","Persons",2023,6040358
"Row43","50-59",958083,"NSW","Persons",2023,6040358
"Row43","60-69",841753,"NSW","Persons",2023,6040358
"Row43","70-79",582242,"NSW","Persons",2023,6040358
"Row43","80+",236486,"NSW","Persons",2023,6040358
"Row44","16-19",333694,"NSW","Persons",2024,6166226
"Row44","20-24",452045,"NSW","Persons",2024,6166226
"Row44","25-29",509490,"NSW","Persons",2024,6166226
"Row44","30-39",1142329,"NSW","Persons",2024,6166226
"Row44","40-49",1059429,"NSW","Persons",2024,6166226
"Row44","50-59",962664,"NSW","Persons",2024,6166226
"Row44","60-69",856372,"NSW","Persons",2024,6166226
"Row44","70-79",598177,"NSW","Persons",2024,6166226
"Row44","80+",252026,"NSW","Persons",2024,6166226
"Row45","16-19",107699,"VIC","Female",2010,1940880
"Row45","20-24",167949,"VIC","Female",2010,1940880
"Row45","25-29",185030,"VIC","Female",2010,1940880
"Row45","30-39",383814,"VIC","Female",2010,1940880
"Row45","40-49",379942,"VIC","Female",2010,1940880
"Row45","50-59",323517,"VIC","Female",2010,1940880
"Row45","60-69",225482,"VIC","Female",2010,1940880
"Row45","70-79",113917,"VIC","Female",2010,1940880
"Row45","80+",53530,"VIC","Female",2010,1940880
"Row46","16-19",107718,"VIC","Female",2011,1982698
"Row46","20-24",170829,"VIC","Female",2011,1982698
"Row46","25-29",189697,"VIC","Female",2011,1982698
"Row46","30-39",383649,"VIC","Female",2011,1982698
"Row46","40-49",386840,"VIC","Female",2011,1982698
"Row46","50-59",330975,"VIC","Female",2011,1982698
"Row46","60-69",237310,"VIC","Female",2011,1982698
"Row46","70-79",118398,"VIC","Female",2011,1982698
"Row46","80+",57282,"VIC","Female",2011,1982698
"Row47","16-19",106561,"VIC","Female",2012,2021620
"Row47","20-24",172828,"VIC","Female",2012,2021620
"Row47","25-29",193490,"VIC","Female",2012,2021620
"Row47","30-39",387392,"VIC","Female",2012,2021620
"Row47","40-49",393330,"VIC","Female",2012,2021620
"Row47","50-59",338903,"VIC","Female",2012,2021620
"Row47","60-69",247450,"VIC","Female",2012,2021620
"Row47","70-79",124303,"VIC","Female",2012,2021620
"Row47","80+",57363,"VIC","Female",2012,2021620
"Row48","16-19",105888,"VIC","Female",2013,2071941
"Row48","20-24",173604,"VIC","Female",2013,2071941
"Row48","25-29",197944,"VIC","Female",2013,2071941
"Row48","30-39",397253,"VIC","Female",2013,2071941
"Row48","40-49",399368,"VIC","Female",2013,2071941
"Row48","50-59",347912,"VIC","Female",2013,2071941
"Row48","60-69",260558,"VIC","Female",2013,2071941
"Row48","70-79",130354,"VIC","Female",2013,2071941
"Row48","80+",59060,"VIC","Female",2013,2071941
"Row49","16-19",105605,"VIC","Female",2014,2113919
"Row49","20-24",174835,"VIC","Female",2014,2113919
"Row49","25-29",201073,"VIC","Female",2014,2113919
"Row49","30-39",406378,"VIC","Female",2014,2113919
"Row49","40-49",403234,"VIC","Female",2014,2113919
"Row49","50-59",354991,"VIC","Female",2014,2113919
"Row49","60-69",269879,"VIC","Female",2014,2113919
"Row49","70-79",138019,"VIC","Female",2014,2113919
"Row49","80+",59905,"VIC","Female",2014,2113919
"Row50","16-19",105444,"VIC","Female",2015,2153123
"Row50","20-24",175998,"VIC","Female",2015,2153123
"Row50","25-29",204668,"VIC","Female",2015,2153123
"Row50","30-39",416987,"VIC","Female",2015,2153123
"Row50","40-49",407574,"VIC","Female",2015,2153123
"Row50","50-59",360248,"VIC","Female",2015,2153123
"Row50","60-69",278850,"VIC","Female",2015,2153123
"Row50","70-79",145692,"VIC","Female",2015,2153123
"Row50","80+",57662,"VIC","Female",2015,2153123
"Row51","16-19",106409,"VIC","Female",2016,2199924
"Row51","20-24",176253,"VIC","Female",2016,2199924
"Row51","25-29",208208,"VIC","Female",2016,2199924
"Row51","30-39",429888,"VIC","Female",2016,2199924
"Row51","40-49",411209,"VIC","Female",2016,2199924
"Row51","50-59",365510,"VIC","Female",2016,2199924
"Row51","60-69",288206,"VIC","Female",2016,2199924
"Row51","70-79",153949,"VIC","Female",2016,2199924
"Row51","80+",60292,"VIC","Female",2016,2199924
"Row52","16-19",106698,"VIC","Female",2017,2247661
"Row52","20-24",177817,"VIC","Female",2017,2247661
"Row52","25-29",210174,"VIC","Female",2017,2247661
"Row52","30-39",442985,"VIC","Female",2017,2247661
"Row52","40-49",415074,"VIC","Female",2017,2247661
"Row52","50-59",369933,"VIC","Female",2017,2247661
"Row52","60-69",293085,"VIC","Female",2017,2247661
"Row52","70-79",167705,"VIC","Female",2017,2247661
"Row52","80+",64190,"VIC","Female",2017,2247661
"Row53","16-19",110685,"VIC","Female",2018,2300072
"Row53","20-24",178003,"VIC","Female",2018,2300072
"Row53","25-29",213601,"VIC","Female",2018,2300072
"Row53","30-39",457716,"VIC","Female",2018,2300072
"Row53","40-49",418024,"VIC","Female",2018,2300072
"Row53","50-59",375126,"VIC","Female",2018,2300072
"Row53","60-69",299887,"VIC","Female",2018,2300072
"Row53","70-79",179866,"VIC","Female",2018,2300072
"Row53","80+",67164,"VIC","Female",2018,2300072
"Row54","16-19",109241,"VIC","Female",2019,2342339
"Row54","20-24",178175,"VIC","Female",2019,2342339
"Row54","25-29",214472,"VIC","Female",2019,2342339
"Row54","30-39",470735,"VIC","Female",2019,2342339
"Row54","40-49",419785,"VIC","Female",2019,2342339
"Row54","50-59",380880,"VIC","Female",2019,2342339
"Row54","60-69",307496,"VIC","Female",2019,2342339
"Row54","70-79",190383,"VIC","Female",2019,2342339
"Row54","80+",71172,"VIC","Female",2019,2342339
"Row55","16-19",97458,"VIC","Female",2020,2371771
"Row55","20-24",176787,"VIC","Female",2020,2371771
"Row55","25-29",214527,"VIC","Female",2020,2371771
"Row55","30-39",481499,"VIC","Female",2020,2371771
"Row55","40-49",422502,"VIC","Female",2020,2371771
"Row55","50-59",386455,"VIC","Female",2020,2371771
"Row55","60-69",314291,"VIC","Female",2020,2371771
"Row55","70-79",201972,"VIC","Female",2020,2371771
"Row55","80+",76280,"VIC","Female",2020,2371771
"Row56","16-19",107233,"VIC","Female",2021,2416555
"Row56","20-24",176642,"VIC","Female",2021,2416555
"Row56","25-29",214329,"VIC","Female",2021,2416555
"Row56","30-39",489905,"VIC","Female",2021,2416555
"Row56","40-49",421746,"VIC","Female",2021,2416555
"Row56","50-59",392372,"VIC","Female",2021,2416555
"Row56","60-69",320572,"VIC","Female",2021,2416555
"Row56","70-79",212668,"VIC","Female",2021,2416555
"Row56","80+",81088,"VIC","Female",2021,2416555
